date,year,month,week,day_of_week,account,category,sub_category,type,user,amount
2025-01-02,2025,2025-02,2025-W05,Saturday,Anirban-SBI,Education,Online Courses,LinkedIn Learning Subscription,Anirban,7959.85
2025-01-02,2025,2025-02,2025-W05,Saturday,Anirban-ICICI,Waste,Smoke,Rolling Tobacco,Anirban,396.87
2025-02-02,2025,2025-02,2025-W05,Sunday,Anirban-SBI,Household,Kitchen Tools,Storage Containers,Anirban,1994.21
2025-02-02,2025,2025-02,2025-W05,Sunday,Anirban-ICICI,Restaurant,Takeaway,Takeaway from Nagarjuna,Anirban,825.55
2025-03-02,2025,2025-02,2025-W06,Monday,Puspita-SBI,Beauty,Meesho,Makeup Tools - Meesho,Puspita,1238.51
2025-03-02,2025,2025-02,2025-W06,Monday,Anirban-ICICI,Shopping,Purple,Purplle - Men's Grooming,Anirban,2203.08
2025-03-02,2025,2025-02,2025-W06,Monday,Anirban-ICICI,Restaurant,Snacks,Snacks from Local Bakery,Anirban,157.96
2025-03-02,2025,2025-02,2025-W06,Monday,Anirban-ICICI,Travel,Parking Fee,Parking @ Office,Anirban,61.08
2025-03-02,2025,2025-02,2025-W06,Monday,Anirban-ICICI,Household,Pest Control,Mosquito Control Spray,Anirban,888.05
2025-03-02,2025,2025-02,2025-W06,Monday,Anirban-ICICI,Health,Medicines,Apollo Pharmacy Bill,Anirban,1921.96
2025-04-02,2025,2025-02,2025-W06,Tuesday,Anirban-ICICI,Shopping,Myntra,Myntra - Ethnic Kurta,Anirban,3415.95
2025-04-02,2025,2025-02,2025-W06,Tuesday,Puspita-SBI,Grocery,Zepto,Zepto - Urgent Need,Puspita,1261.92
2025-04-02,2025,2025-02,2025-W06,Tuesday,Puspita-SBI,Household,Plumbing,Kitchen Plumbing,Puspita,1333.52
2025-04-02,2025,2025-02,2025-W06,Tuesday,Anirban-ICICI,Waste,Alcohol,Beer Purchase,Anirban,571.7
2025-04-02,2025,2025-02,2025-W06,Tuesday,Puspita-SBI,Household,Cleaning,Balcony Cleaning,Puspita,1185.21
2025-04-02,2025,2025-02,2025-W06,Tuesday,Anirban-SBI,Household,Pest Control,Mosquito Control Spray,Anirban,1044.37
2025-04-02,2025,2025-02,2025-W06,Tuesday,Anirban-ICICI,Waste,Smoke,Loose Cigarettes,Anirban,110.38
2025-05-02,2025,2025-02,2025-W06,Wednesday,Anirban-ICICI,Investment,SIP,Monthly SIP Investment,Anirban,3000.0
2025-05-02,2025,2025-02,2025-W06,Wednesday,Puspita-SBI,Travel,Commute,Metro Card Recharge - MG Road,Puspita,67.59
2025-05-02,2025,2025-02,2025-W06,Wednesday,Puspita-SBI,Beauty,Makeup,Compact Powder,Puspita,2428.32
2025-05-02,2025,2025-02,2025-W06,Wednesday,Anirban-SBI,Shopping,Meesho,Meesho Small Item,Anirban,3431.11
2025-06-02,2025,2025-02,2025-W06,Thursday,Puspita-SBI,Restaurant,Cafe,Snack @ Starbucks,Puspita,589.17
2025-07-02,2025,2025-02,2025-W06,Friday,Anirban-ICICI,Travel,Hotel/Stay,Treebo Hotel - Vacation,Anirban,6774.7
2025-07-02,2025,2025-02,2025-W06,Friday,Anirban-ICICI,Travel,Train,Train Platform Ticket,Anirban,2848.65
2025-07-02,2025,2025-02,2025-W06,Friday,Anirban-ICICI,Travel,Flight,Air India - Mumbai,Anirban,7468.64
2025-07-02,2025,2025-02,2025-W06,Friday,Puspita-SBI,Travel,Commute,Scooter Fuel,Puspita,327.72
2025-08-02,2025,2025-02,2025-W06,Saturday,Anirban-ICICI,Travel,Train,Train Platform Ticket,Anirban,603.59
2025-08-02,2025,2025-02,2025-W06,Saturday,Puspita-SBI,Beauty,Salon,Manicure/Pedicure,Puspita,3384.98
2025-08-02,2025,2025-02,2025-W06,Saturday,Anirban-ICICI,Restaurant,Dine-in,Team Lunch,Anirban,2572.18
2025-09-02,2025,2025-02,2025-W06,Sunday,Anirban-ICICI,Household,Ironing,Weekly Ironing,Anirban,104.75
2025-09-02,2025,2025-02,2025-W06,Sunday,Puspita-SBI,Gifts & Donations,Charity,Donation - Child Education,Puspita,1487.91
2025-09-02,2025,2025-02,2025-W06,Sunday,Anirban-ICICI,Household,Ironing,Shirt/Pant Press,Anirban,98.62
2025-09-02,2025,2025-02,2025-W06,Sunday,Puspita-SBI,Beauty,Nykaa,Nykaa Skincare Order,Puspita,4192.15
2025-09-02,2025,2025-02,2025-W06,Sunday,Puspita-SBI,Household,Plumbing,Kitchen Plumbing,Puspita,2055.11
2025-10-02,2025,2025-02,2025-W07,Monday,Anirban-ICICI,Insurance Premium,ULIP,Monthly ULIP Premium,Anirban,4000.0
2025-10-02,2025,2025-02,2025-W07,Monday,Anirban-ICICI,Household,Appliance Repair,Fridge Repair,Anirban,4021.57
2025-02-01,2025,2025-02,2025-W07,Saturday,Anirban-ICICI,Insurance Premium,Health Insurance,Monthly Health Insurance Premium,Anirban,1200.0
2025-01-03,2025,2025-03,2025-W09,Saturday,Anirban-ICICI,Rent,House Rent,Monthly House Rent Payment,Anirban,30000.0
2025-01-03,2025,2025-03,2025-W09,Saturday,Puspita-SBI,Household,Maid,Monthly Maid Salary,Puspita,2500.0
2025-01-03,2025,2025-03,2025-W09,Saturday,Anirban-SBI,Travel,Flight,GoAir Flight,Anirban,8255.56
2025-01-03,2025,2025-03,2025-W09,Saturday,Anirban-ICICI,Household,Cleaning,Bathroom Deep Cleaning,Anirban,1448.97
2025-01-03,2025,2025-03,2025-W09,Saturday,Anirban-ICICI,Grocery,Other,Local Market Purchase,Anirban,231.03
2025-01-03,2025,2025-03,2025-W09,Saturday,Puspita-SBI,Shopping,Flipkart,FK - Kitchen Appliance,Puspita,8793.99
2025-01-03,2025,2025-03,2025-W09,Saturday,Anirban-ICICI,Travel,Cab,Rapido Ride,Anirban,1011.18
2025-01-03,2025,2025-03,2025-W09,Saturday,Puspita-SBI,Grocery,BigBasket,BB Quick Needs,Puspita,3553.94
2025-01-03,2025,2025-03,2025-W09,Saturday,Anirban-SBI,Household,Kitchen Tools,Storage Containers,Anirban,1562.8
2025-02-03,2025,2025-03,2025-W09,Sunday,Puspita-SBI,Restaurant,Snacks,Evening Snacks,Puspita,290.76
2025-02-03,2025,2025-03,2025-W09,Sunday,Puspita-Bandhan,Travel,Train,Tatkal Ticket - Office,Puspita,1915.62
2025-02-03,2025,2025-03,2025-W09,Sunday,Anirban-SBI,Gifts & Donations,Family,Money Transfer - Sibling,Anirban,4960.01
2025-03-03,2025,2025-03,2025-W10,Monday,Puspita-Bandhan,Travel,Train,IRCTC Booking - Home,Puspita,1298.9
2025-03-03,2025,2025-03,2025-W10,Monday,Anirban-ICICI,Grocery,Zepto,Late night Zepto delivery,Anirban,321.34
2025-04-03,2025,2025-03,2025-W10,Tuesday,Puspita-SBI,Household,Kitchen Tools,Serving Bowls,Puspita,2306.54
2025-05-03,2025,2025-03,2025-W10,Wednesday,Anirban-ICICI,Investment,SIP,Monthly SIP Investment,Anirban,3000.0
2025-05-03,2025,2025-03,2025-W10,Wednesday,Puspita-SBI,Restaurant,Dine-in,Family Dinner Out,Puspita,2434.49
2025-05-03,2025,2025-03,2025-W10,Wednesday,Anirban-ICICI,Grocery,Other,Local Market Purchase,Anirban,162.81
2025-05-03,2025,2025-03,2025-W10,Wednesday,Puspita-SBI,Shopping,Nykaa,Nykaa - Accessories,Puspita,3328.32
2025-06-03,2025,2025-03,2025-W10,Thursday,Puspita-SBI,Travel,Train,Train Food Purchase,Puspita,1792.38
2025-06-03,2025,2025-03,2025-W10,Thursday,Anirban-SBI,Household,Pest Control,Termite Control,Anirban,930.89
2025-07-03,2025,2025-03,2025-W10,Friday,Puspita-SBI,Travel,Day Trip,Entry Fees,Puspita,729.4
2025-07-03,2025,2025-03,2025-W10,Friday,Puspita-SBI,Beauty,Purplle,Hair Products - Purplle,Puspita,1623.13
2025-07-03,2025,2025-03,2025-W10,Friday,Anirban-ICICI,Restaurant,Snacks,Puffs from Iyengar Bakery,Anirban,402.15
2025-08-03,2025,2025-03,2025-W10,Saturday,Anirban-ICICI,Shopping,Purple,Purplle Combo Offer,Anirban,3859.17
2025-08-03,2025,2025-03,2025-W10,Saturday,Anirban-ICICI,Household,Car Maintenance,Car Servicing,Anirban,10236.82
2025-08-03,2025,2025-03,2025-W10,Saturday,Anirban-ICICI,Shopping,Max,Max Winter Wear,Anirban,5207.6
2025-09-03,2025,2025-03,2025-W10,Sunday,Puspita-SBI,Entertainment,Concerts,Live Show Entry Fee,Puspita,1507.68
2025-09-03,2025,2025-03,2025-W10,Sunday,Anirban-ICICI,Gifts & Donations,Family,Gift for Parents,Anirban,845.54
2025-10-03,2025,2025-03,2025-W11,Monday,Anirban-ICICI,Insurance Premium,ULIP,Monthly ULIP Premium,Anirban,4000.0
2025-10-03,2025,2025-03,2025-W11,Monday,Anirban-ICICI,Travel,Parking Fee,Parking @ Forum Mall,Anirban,76.5
2025-10-03,2025,2025-03,2025-W11,Monday,Anirban-ICICI,Travel,Commute,Bike Fuel - Commute,Anirban,454.19
2025-11-03,2025,2025-03,2025-W11,Tuesday,Anirban-ICICI,Restaurant,Cafe,Meeting @ Cafe,Anirban,655.01
2025-11-03,2025,2025-03,2025-W11,Tuesday,Puspita-SBI,Entertainment,Movies,OTT Movie Rental,Puspita,890.06
2025-11-03,2025,2025-03,2025-W11,Tuesday,Anirban-SBI,Gifts & Donations,Temple,Offering during Puja,Anirban,130.47
2025-12-03,2025,2025-03,2025-W11,Wednesday,Puspita-SBI,Restaurant,Food Delivery,Zomato - Pasta,Puspita,568.16
2025-12-03,2025,2025-03,2025-W11,Wednesday,Anirban-SBI,Household,Furniture,Study Chair,Anirban,3966.91
2025-12-03,2025,2025-03,2025-W11,Wednesday,Anirban-SBI,Travel,Cab,Late Night Cab,Anirban,948.48
2025-12-03,2025,2025-03,2025-W11,Wednesday,Anirban-ICICI,Restaurant,Snacks,Samosa & Tea,Anirban,363.76
2025-12-03,2025,2025-03,2025-W11,Wednesday,Puspita-SBI,Gifts & Donations,Temple,Temple Visit Offering,Puspita,1270.55
2025-12-03,2025,2025-03,2025-W11,Wednesday,Puspita-SBI,Shopping,Amazon,Amazon - Home Needs,Puspita,6569.15
2025-03-01,2025,2025-03,2025-W11,Saturday,Anirban-ICICI,Insurance Premium,Health Insurance,Monthly Health Insurance Premium,Anirban,1200.0
2025-03-06,2025,2025-03,2025-W12,Thursday,Anirban-SBI,Insurance Premium,Life Insurance,Life Insurance Premium Payment,Anirban,55000.0
2025-01-04,2025,2025-04,2025-W14,Tuesday,Anirban-ICICI,Rent,House Rent,Monthly House Rent Payment,Anirban,30000.0
2025-01-04,2025,2025-04,2025-W14,Tuesday,Puspita-SBI,Household,Maid,Monthly Maid Salary,Puspita,2500.0
2025-01-04,2025,2025-04,2025-W14,Tuesday,Puspita-SBI,Travel,Hotel/Stay,Ginger Hotel Booking,Puspita,2558.88
2025-01-04,2025,2025-04,2025-W14,Tuesday,Anirban-ICICI,Restaurant,Dine-in,Weekend Brunch @ Toit,Anirban,3244.64
2025-01-04,2025,2025-04,2025-W14,Tuesday,Puspita-SBI,Restaurant,Cafe,Coffee @ Cafe Coffee Day,Puspita,512.31
2025-02-04,2025,2025-04,2025-W14,Wednesday,Anirban-ICICI,Shopping,Meesho,Meesho Home Product,Anirban,5675.94
2025-02-04,2025,2025-04,2025-W14,Wednesday,Puspita-SBI,Gifts & Donations,Charity,Disaster Relief Fund,Puspita,595.13
2025-02-04,2025,2025-04,2025-W14,Wednesday,Anirban-ICICI,Travel,Hotel/Stay,OYO Stay - Weekend Trip,Anirban,8168.24
2025-02-04,2025,2025-04,2025-W14,Wednesday,Puspita-SBI,Shopping,Myntra,Myntra Sale Haul,Puspita,9613.88
2025-02-04,2025,2025-04,2025-W14,Wednesday,Anirban-ICICI,Grocery,Local Store,Nearby Shop - Veggies,Anirban,144.54
2025-03-04,2025,2025-04,2025-W14,Thursday,Puspita-SBI,Restaurant,Drinks,Coconut Water,Puspita,105.06
2025-03-04,2025,2025-04,2025-W14,Thursday,Puspita-SBI,Household,Furniture,Center Table,Puspita,18769.01
2025-03-04,2025,2025-04,2025-W14,Thursday,Puspita-SBI,Household,Electrical Repairs,Tube Light Replacement,Puspita,319.18
2025-03-04,2025,2025-04,2025-W14,Thursday,Anirban-SBI,Travel,Parking Fee,Airport Parking Fee,Anirban,63.82
2025-03-04,2025,2025-04,2025-W14,Thursday,Puspita-SBI,Grocery,Amazon,Amazon Pantry Order,Puspita,1723.2
2025-03-04,2025,2025-04,2025-W14,Thursday,Anirban-ICICI,Entertainment,Games,Online Game Purchase,Anirban,1011.01
2025-03-04,2025,2025-04,2025-W14,Thursday,Anirban-ICICI,Shopping,Meesho,Meesho Home Product,Anirban,3306.48
2025-04-04,2025,2025-04,2025-W14,Friday,Anirban-ICICI,Entertainment,Concerts,Live Music Concert Ticket,Anirban,2524.18
2025-04-04,2025,2025-04,2025-W14,Friday,Puspita-SBI,Shopping,Max,Max Home Linen,Puspita,5725.08
2025-04-04,2025,2025-04,2025-W14,Friday,Anirban-ICICI,Restaurant,Takeaway,Lunch Parcel,Anirban,1617.04
2025-04-04,2025,2025-04,2025-W14,Friday,Puspita-SBI,Gifts & Donations,Charity,Old Age Home Contribution,Puspita,637.78
2025-04-04,2025,2025-04,2025-W14,Friday,Puspita-SBI,Grocery,Amazon,Cleaning Supplies - Amazon,Puspita,1712.75
2025-05-04,2025,2025-04,2025-W14,Saturday,Anirban-ICICI,Investment,SIP,Monthly SIP Investment,Anirban,3000.0
2025-05-04,2025,2025-04,2025-W14,Saturday,Anirban-ICICI,Restaurant,Food Delivery,Late Night Food Order,Anirban,767.3
2025-05-04,2025,2025-04,2025-W14,Saturday,Anirban-ICICI,Household,Cleaning,Urban Company Cleaning - Kitchen,Anirban,1022.05
2025-05-04,2025,2025-04,2025-W14,Saturday,Puspita-SBI,Entertainment,Games,Online Game Subscription,Puspita,2398.78
2025-05-04,2025,2025-04,2025-W14,Saturday,Anirban-ICICI,Grocery,Other,Miscellaneous grocery item,Anirban,259.25
2025-05-04,2025,2025-04,2025-W14,Saturday,Puspita-SBI,Restaurant,Dine-in,Weekend Lunch,Puspita,962.45
2025-06-04,2025,2025-04,2025-W14,Sunday,Anirban-ICICI,Travel,Hotel/Stay,Local Hotel Stay,Anirban,11632.28
2025-10-04,2025,2025-04,2025-W15,Thursday,Anirban-ICICI,Insurance Premium,ULIP,Monthly ULIP Premium,Anirban,4000.0
2025-04-01,2025,2025-04,2025-W16,Tuesday,Anirban-ICICI,Insurance Premium,Health Insurance,Monthly Health Insurance Premium,Anirban,1200.0
